1785859238.303747 server started (2970769): version 3.4, socket /tmp/tmux-1001/default, protocol 8
1785859238.303791 on Linux 6.8.0-101-generic #101-Ubuntu SMP PREEMPT_DYNAMIC Mon Feb  9 10:15:05 UTC 2026
1785859238.303800 using libevent 2.1.12-stable poll
1785859238.303804 using ncurses 6.4 20240113
1785859238.360054 cmd_parse_build_commands: bind-key -T copy-mode-vi Space { send-keys -X begin-selection }
1785859238.360058 cmdq_get_command: [bind-key/0x585f6d4ea1c0] group 2048
1785859238.360099 cmdq_append <global>: [bind-key/0x585f6d4ea1c0]
1785859238.360110 yylex_token: end at WS
1785859238.360113 yylex_token: bind
1785859238.360117 yylex_token: end at WS
1785859238.360120 yylex_token: -Tcopy-mode-vi
1785859238.360123 yylex_token: end at WS
1785859238.360126 yylex_token: $
1785859238.360129 yylex_token: end at WS
1785859238.360132 yylex_token: send
1785859238.360135 yylex_token: end at WS
1785859238.360138 yylex_token: -X
1785859238.360141 yylex_token: end at WS
1785859238.360144 yylex_token: end-of-line
1785859238.360149 cmd_parse_build_commands 0:0: bind
1785859238.360153 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1785859238.360156 cmd_parse_build_commands 0:2: $
1785859238.360160 cmd_parse_build_commands 0:3 0:0: send
1785859238.360164 cmd_parse_build_commands 0:3 0:1: -X
1785859238.360167 cmd_parse_build_commands 0:3 0:2: end-of-line
1785859238.360172 cmd_parse_build_commands 0:0: send
1785859238.360175 cmd_parse_build_commands 0:1: -X
1785859238.360179 cmd_parse_build_commands 0:2: end-of-line
1785859238.360210 args_parse_flags: next -X
1785859238.360213 args_parse_flags: -X
1785859238.360217 args_parse_flags: next end-of-line
1785859238.360220 args_parse: flags end at 2 of 3
1785859238.360224 args_parse: 2 = end-of-line (type STRING)
1785859238.360231 cmd_parse_build_commands: send-keys -X end-of-line
1785859238.360235 args_parse_flags: next -Tcopy-mode-vi
1785859238.360239 args_parse_flag_argument: -T = copy-mode-vi
1785859238.360242 args_parse_flags: next $
1785859238.360245 args_parse: flags end at 2 of 4
1785859238.360248 args_parse: 2 = $ (type STRING)
1785859238.360264 args_parse: 3 = send-keys -X end-of-line (type COMMANDS)
1785859238.360276 cmd_parse_build_commands: bind-key -T copy-mode-vi \\$ { send-keys -X end-of-line }
1785859238.360281 cmdq_get_command: [bind-key/0x585f6d4eacf0] group 2056
1785859238.360285 cmdq_append <global>: [bind-key/0x585f6d4eacf0]
1785859238.360290 yylex_token: end at WS
1785859238.360292 yylex_token: bind
1785859238.360296 yylex_token: end at WS
1785859238.360299 yylex_token: -Tcopy-mode-vi
1785859238.360308 yylex_token: end at WS
1785859238.360311 yylex_token: ,
1785859238.360315 yylex_token: end at WS
1785859238.360317 yylex_token: send
1785859238.360320 yylex_token: end at WS
1785859238.360323 yylex_token: -X
1785859238.360327 yylex_token: end at WS
1785859238.360330 yylex_token: jump-reverse
1785859238.360335 cmd_parse_build_commands 0:0: bind
1785859238.360338 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1785859238.360342 cmd_parse_build_commands 0:2: ,
1785859238.360346 cmd_parse_build_commands 0:3 0:0: send
1785859238.360349 cmd_parse_build_commands 0:3 0:1: -X
1785859238.360353 cmd_parse_build_commands 0:3 0:2: jump-reverse
1785859238.360358 cmd_parse_build_commands 0:0: send
1785859238.360361 cmd_parse_build_commands 0:1: -X
1785859238.360365 cmd_parse_build_commands 0:2: jump-reverse
1785859238.360376 args_parse_flags: next -X
1785859238.360382 args_parse_flags: -X
1785859238.360386 args_parse_flags: next jump-reverse
1785859238.360394 args_parse: flags end at 2 of 3
1785859238.360398 args_parse: 2 = jump-reverse (type STRING)
1785859238.360404 cmd_parse_build_commands: send-keys -X jump-reverse
1785859238.360406 args_parse_flags: next -Tcopy-mode-vi
1785859238.360409 args_parse_flag_argument: -T = copy-mode-vi
1785859238.360412 args_parse_flags: next ,
1785859238.360414 args_parse: flags end at 2 of 4
1785859238.360417 args_parse: 2 = , (type STRING)
1785859238.360422 args_parse: 3 = send-keys -X jump-reverse (type COMMANDS)
1785859238.360431 cmd_parse_build_commands: bind-key -T copy-mode-vi , { send-keys -X jump-reverse }
1785859238.360436 cmdq_get_command: [bind-key/0x585f6d4eb1f0] group 2064
1785859238.360439 cmdq_append <global>: [bind-key/0x585f6d4eb1f0]
1785859238.360442 yylex_token: end at WS
1785859238.360445 yylex_token: bind
1785859238.360448 yylex_token: end at WS
1785859238.360450 yylex_token: -Tcopy-mode-vi
1785859238.360453 yylex_token: end at WS
1785859238.360455 yylex_token: /
1785859238.360458 yylex_token: end at WS
1785859238.360461 yylex_token: command-prompt
1785859238.360463 yylex_token: end at WS
1785859238.360466 yylex_token: -T
1785859238.360469 yylex_token: end at WS
1785859238.360471 yylex_token: search
1785859238.360474 yylex_token: end at WS
1785859238.360477 yylex_token: -p(search down)
1785859238.360480 yylex_token: end at WS
1785859238.360482 yylex_token: send
1785859238.360484 yylex_token: end at WS
1785859238.360488 yylex_token: -X
1785859238.360493 yylex_token: end at WS
1785859238.360497 yylex_token: search-forward
1785859238.360507 yylex_token: end at WS
1785859238.360510 yylex_token: %%
1785859238.360519 cmd_parse_build_commands 0:0: bind
1785859238.360525 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1785859238.360529 cmd_parse_build_commands 0:2: /
1785859238.360531 cmd_parse_build_commands 0:3 0:0: command-prompt
1785859238.360534 cmd_parse_build_commands 0:3 0:1: -T
1785859238.360537 cmd_parse_build_commands 0:3 0:2: search
1785859238.360539 cmd_parse_build_commands 0:3 0:3: -p(search down)
1785859238.360544 cmd_parse_build_commands 0:3 0:4 0:0: send
1785859238.360546 cmd_parse_build_commands 0:3 0:4 0:1: -X
1785859238.360549 cmd_parse_build_commands 0:3 0:4 0:2: search-forward
1785859238.360552 cmd_parse_build_commands 0:3 0:4 0:3: %%
1785859238.360558 cmd_parse_build_commands 0:0: command-prompt
1785859238.360562 cmd_parse_build_commands 0:1: -T
1785859238.360566 cmd_parse_build_commands 0:2: search
1785859238.360570 cmd_parse_build_commands 0:3: -p(search down)
1785859238.360574 cmd_parse_build_commands 0:4 0:0: send
1785859238.360577 cmd_parse_build_commands 0:4 0:1: -X
1785859238.360581 cmd_parse_build_commands 0:4 0:2: search-forward
1785859238.360584 cmd_parse_build_commands 0:4 0:3: %%
1785859238.360589 cmd_parse_build_commands 0:0: send
1785859238.360592 cmd_parse_build_commands 0:1: -X
1785859238.360596 cmd_parse_build_commands 0:2: search-forward
1785859238.360599 cmd_parse_build_commands 0:3: %%
1785859238.360607 args_parse_flags: next -X
1785859238.360610 args_parse_flags: -X
1785859238.360613 args_parse_flags: next search-forward
1785859238.360621 args_parse: flags end at 2 of 4
1785859238.360625 args_parse: 2 = search-forward (type STRING)
1785859238.360628 args_parse: 3 = %% (type STRING)
1785859238.360649 cmd_parse_build_commands: send-keys -X search-forward "%%"
1785859238.360654 args_parse_flags: next -T
1785859238.360659 args_parse_flag_argument: -T = search
1785859238.360874 args_parse_flags: next -p(search down)
1785859238.360888 args_parse_flag_argument: -p = (search down)
1785859238.360892 args_parse: flags end at 4 of 5
1785859238.360905 args_parse: 4 = send-keys -X search-forward "%%" (type COMMANDS)
1785859238.360933 cmd_parse_build_commands: command-prompt -T search -p "(search down)" { send-keys -X search-forward "%%" }
1785859238.360937 args_parse_flags: next -Tcopy-mode-vi
1785859238.360941 args_parse_flag_argument: -T = copy-mode-vi
1785859238.360944 args_parse_flags: next /
1785859238.360947 args_parse: flags end at 2 of 4
1785859238.360951 args_parse: 2 = / (type STRING)
1785859238.360964 args_parse: 3 = command-prompt -T search -p "(search down)" { send-keys -X search-forward "%%" } (type COMMANDS)
1785859238.360983 cmd_parse_build_commands: bind-key -T copy-mode-vi / { command-prompt -T search -p "(search down)" { send-keys -X search-forward "%%" } }
1785859238.360991 cmdq_get_command: [bind-key/0x585f6d4ec330] group 2072
1785859238.360995 cmdq_append <global>: [bind-key/0x585f6d4ec330]
1785859238.361009 yylex_token: end at WS
1785859238.361013 yylex_token: bind
1785859238.361019 yylex_token: end at WS
1785859238.361022 yylex_token: -Tcopy-mode-vi
1785859238.361025 yylex_token: end at WS
1785859238.361028 yylex_token: 0
1785859238.361032 yylex_token: end at WS
1785859238.361034 yylex_token: send
1785859238.361037 yylex_token: end at WS
1785859238.361040 yylex_token: -X
1785859238.361044 yylex_token: end at WS
1785859238.361047 yylex_token: start-of-line
1785859238.361052 cmd_parse_build_commands 0:0: bind
1785859238.361056 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1785859238.361059 cmd_parse_build_commands 0:2: 0
1785859238.361098 cmd_parse_build_commands 0:3 0:0: send
1785859238.361101 cmd_parse_build_commands 0:3 0:1: -X
1785859238.361105 cmd_parse_build_commands 0:3 0:2: start-of-line
1785859238.361111 cmd_parse_build_commands 0:0: send
1785859238.361114 cmd_parse_build_commands 0:1: -X
1785859238.361118 cmd_parse_build_commands 0:2: start-of-line
1785859238.361125 args_parse_flags: next -X
1785859238.361127 args_parse_flags: -X
1785859238.361131 args_parse_flags: next start-of-line
1785859238.361134 args_parse: flags end at 2 of 3
1785859238.361138 args_parse: 2 = start-of-line (type STRING)
1785859238.361145 cmd_parse_build_commands: send-keys -X start-of-line
1785859238.361148 args_parse_flags: next -Tcopy-mode-vi
1785859238.361152 args_parse_flag_argument: -T = copy-mode-vi
1785859238.361155 args_parse_flags: next 0
1785859238.361158 args_parse: flags end at 2 of 4
1785859238.361161 args_parse: 2 = 0 (type STRING)
1785859238.361168 args_parse: 3 = send-keys -X start-of-line (type COMMANDS)
1785859238.361183 cmd_parse_build_commands: bind-key -T copy-mode-vi 0 { send-keys -X start-of-line }
1785859238.361194 cmdq_get_command: [bind-key/0x585f6d4ebe40] group 2084
1785859238.361198 cmdq_append <global>: [bind-key/0x585f6d4ebe40]
1785859238.361202 yylex_token: end at WS
1785859238.361204 yylex_token: bind
1785859238.361207 yylex_token: end at WS
1785859238.361209 yylex_token: -Tcopy-mode-vi
1785859238.361212 yylex_token: end at WS
1785859238.361214 yylex_token: 1
1785859238.361217 yylex_token: end at WS
1785859238.361219 yylex_token: command-prompt
1785859238.361222 yylex_token: end at WS
1785859238.361225 yylex_token: -Np(repeat)
1785859238.361227 yylex_token: end at WS
1785859238.361229 yylex_token: -I1
1785859238.361232 yylex_token: end at WS
1785859238.361234 yylex_token: send
1785859238.361237 yylex_token: end at WS
1785859238.361239 yylex_token: -N
1785859238.361242 yylex_token: end at WS
1785859238.361246 yylex_token: %%
1785859238.361253 cmd_parse_build_commands 0:0: bind
1785859238.361257 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1785859238.361268 cmd_parse_build_commands 0:2: 1
1785859238.361273 cmd_parse_build_commands 0:3 0:0: command-prompt
1785859238.361278 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1785859238.361282 cmd_parse_build_commands 0:3 0:2: -I1
1785859238.361287 cmd_parse_build_commands 0:3 0:3 0:0: send
1785859238.361291 cmd_parse_build_commands 0:3 0:3 0:1: -N
1785859238.361295 cmd_parse_build_commands 0:3 0:3 0:2: %%
1785859238.361302 cmd_parse_build_commands 0:0: command-prompt
1785859238.361306 cmd_parse_build_commands 0:1: -Np(repeat)
1785859238.361310 cmd_parse_build_commands 0:2: -I1
1785859238.361315 cmd_parse_build_commands 0:3 0:0: send
1785859238.361319 cmd_parse_build_commands 0:3 0:1: -N
1785859238.361323 cmd_parse_build_commands 0:3 0:2: %%
1785859238.361329 cmd_parse_build_commands 0:0: send
1785859238.361334 cmd_parse_build_commands 0:1: -N
1785859238.361338 cmd_parse_build_commands 0:2: %%
1785859238.361347 args_parse_flags: next -N
1785859238.361351 args_parse_flag_argument: -N = %%
1785859238.361355 args_parse: flags end at 3 of 3
1785859238.361363 cmd_parse_build_commands: send-keys -N "%%"
1785859238.361369 args_parse_flags: next -Np(repeat)
1785859238.361372 args_parse_flags: -N
1785859238.361377 args_parse_flag_argument: -p = (repeat)
1785859238.361381 args_parse_flags: next -I1
1785859238.361385 args_parse_flag_argument: -I = 1
1785859238.361390 args_parse: flags end at 3 of 4
1785859238.361397 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1785859238.361409 cmd_parse_build_commands: command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" }
1785859238.361413 args_parse_flags: next -Tcopy-mode-vi
1785859238.361417 args_parse_flag_argument: -T = copy-mode-vi
1785859238.361420 args_parse_flags: next 1
1785859238.361423 args_parse: flags end at 2 of 4
1785859238.361426 args_parse: 2 = 1 (type STRING)
1785859238.361438 args_parse: 3 = command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1785859238.361454 cmd_parse_build_commands: bind-key -T copy-mode-vi 1 { command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } }
1785859238.361460 cmdq_get_command: [bind-key/0x585f6d4ed190] group 2092
1785859238.361464 cmdq_append <global>: [bind-key/0x585f6d4ed190]
1785859238.361469 yylex_token: end at WS
1785859238.361472 yylex_token: bind
1785859238.361476 yylex_token: end at WS
1785859238.361479 yylex_token: -Tcopy-mode-vi
1785859238.361482 yylex_token: end at WS
1785859238.361485 yylex_token: 2
1785859238.361489 yylex_token: end at WS
1785859238.361492 yylex_token: command-prompt
1785859238.361496 yylex_token: end at WS
1785859238.361499 yylex_token: -Np(repeat)
1785859238.361503 yylex_token: end at WS
1785859238.361507 yylex_token: -I2
1785859238.361512 yylex_token: end at WS
1785859238.361515 yylex_token: send
1785859238.361519 yylex_token: end at WS
1785859238.361524 yylex_token: -N
1785859238.361528 yylex_token: end at WS
1785859238.361531 yylex_token: %%
1785859238.361537 cmd_parse_build_commands 0:0: bind
1785859238.361539 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1785859238.361542 cmd_parse_build_commands 0:2: 2
1785859238.361545 cmd_parse_build_commands 0:3 0:0: command-prompt
1785859238.361548 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1785859238.361551 cmd_parse_build_commands 0:3 0:2: -I2
1785859238.361555 cmd_parse_build_commands 0:3 0:3 0:0: send
1785859238.361558 cmd_parse_build_commands 0:3 0:3 0:1: -N
1785859238.361562 cmd_parse_build_commands 0:3 0:3 0:2: %%
1785859238.361567 cmd_parse_build_commands 0:0: command-prompt
1785859238.361570 cmd_parse_build_commands 0:1: -Np(repeat)
1785859238.361573 cmd_parse_build_commands 0:2: -I2
1785859238.361577 cmd_parse_build_commands 0:3 0:0: send
1785859238.361580 cmd_parse_build_commands 0:3 0:1: -N
1785859238.361584 cmd_parse_build_commands 0:3 0:2: %%
1785859238.361588 cmd_parse_build_commands 0:0: send
1785859238.361592 cmd_parse_build_commands 0:1: -N
1785859238.361595 cmd_parse_build_commands 0:2: %%
1785859238.361602 args_parse_flags: next -N
1785859238.361606 args_parse_flag_argument: -N = %%
1785859238.361619 args_parse: flags end at 3 of 3
1785859238.361627 cmd_parse_build_commands: send-keys -N "%%"
1785859238.361631 args_parse_flags: next -Np(repeat)
1785859238.361635 args_parse_flags: -N
1785859238.361639 args_parse_flag_argument: -p = (repeat)
1785859238.361642 args_parse_flags: next -I2
1785859238.361646 args_parse_flag_argument: -I = 2
1785859238.361651 args_parse: flags end at 3 of 4
1785859238.361660 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1785859238.361676 cmd_parse_build_commands: command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" }
1785859238.361681 args_parse_flags: next -Tcopy-mode-vi
1785859238.361686 args_parse_flag_argument: -T = copy-mode-vi
1785859238.361691 args_parse_flags: next 2
1785859238.361696 args_parse: flags end at 2 of 4
1785859238.361701 args_parse: 2 = 2 (type STRING)
1785859238.361712 args_parse: 3 = command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1785859238.361727 cmd_parse_build_commands: bind-key -T copy-mode-vi 2 { command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } }
1785859238.361735 cmdq_get_command: [bind-key/0x585f6d4eb350] group 2104
1785859238.361740 cmdq_append <global>: [bind-key/0x585f6d4eb350]
1785859238.361755 yylex_token: end at WS
1785859238.361759 yylex_token: bind
1785859238.361764 yylex_token: end at WS
1785859238.361767 yylex_token: -Tcopy-mode-vi
1785859238.361790 yylex_token: end at WS
1785859238.361793 yylex_token: 3
1785859238.361797 yylex_token: end at WS
1785859238.361800 yylex_token: command-prompt
1785859238.361804 yylex_token: end at WS
1785859238.361807 yylex_token: -Np(repeat)
1785859238.361811 yylex_token: end at WS
1785859238.361814 yylex_token: -I3
1785859238.361817 yylex_token: end at WS
1785859238.361820 yylex_token: send
1785859238.361824 yylex_token: end at WS
1785859238.361827 yylex_token: -N
1785859238.361832 yylex_token: end at WS
1785859238.361836 yylex_token: %%
1785859238.361845 cmd_parse_build_commands 0:0: bind
1785859238.361849 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1785859238.361854 cmd_parse_build_commands 0:2: 3
1785859238.361858 cmd_parse_build_commands 0:3 0:0: command-prompt
1785859238.361862 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1785859238.361866 cmd_parse_build_commands 0:3 0:2: -I3
1785859238.361870 cmd_parse_build_commands 0:3 0:3 0:0: send
1785859238.361873 cmd_parse_build_commands 0:3 0:3 0:1: -N
1785859238.361877 cmd_parse_build_commands 0:3 0:3 0:2: %%
1785859238.361883 cmd_parse_build_commands 0:0: command-prompt
1785859238.361888 cmd_parse_build_commands 0:1: -Np(repeat)
1785859238.361891 cmd_parse_build_commands 0:2: -I3
1785859238.361895 cmd_parse_build_commands 0:3 0:0: send
1785859238.361899 cmd_parse_build_commands 0:3 0:1: -N
1785859238.361903 cmd_parse_build_commands 0:3 0:2: %%
1785859238.361910 cmd_parse_build_commands 0:0: send
1785859238.361914 cmd_parse_build_commands 0:1: -N
1785859238.361917 cmd_parse_build_commands 0:2: %%
1785859238.361927 args_parse_flags: next -N
